"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000068400",531.38542387532,0.124541064587153,0.0880372331463651,1.41464083020532,0.157173831007134,0.236081117140557
"ENSG00000068323",2306.68502438181,-0.013973328382366,0.0498113692672222,-0.280524879920556,0.779074840016418,0.846556434491956
"ENSG00000147144",70.0055319249372,0.861708932900618,0.218177974634155,3.94956885242678,7.82920883405959e-05,0.000205534164225811
"ENSG00000243279",975.317152106762,0.317797751700038,0.0658068232695024,4.82925228586925,1.37046684547953e-06,4.33339205506915e-06
"ENSG00000196998",292.186492640498,0.819119964657125,0.113591333894147,7.21111317717639,5.54963032270667e-13,2.74833507043182e-12
"ENSG00000068394",261.937025547803,-0.258694719513195,0.113989067857784,-2.26946955857162,0.0232397863864358,0.0426801210919988
"ENSG00000269313",11.1988067178764,0.577831032729417,0.540597135347584,1.06887549886459,0.285125773542946,0.389451682157177
"ENSG00000102007",987.247554931696,-0.644938949515852,0.0676384730114323,-9.53509032362165,1.49755147553302e-21,1.12035094651806e-20
"ENSG00000012211",88.0798992053375,0.47450670221363,0.20143696123836,2.35560891753201,0.0184923749477459,0.0346832046296614
"ENSG00000102003",3.14581136983369,-0.0991193552973728,1.04608124085678,-0.0947530186242423,0.924511004605911,0.949045287029457
"ENSG00000101997",228.419790362662,-0.0630822796553083,0.122524698186468,-0.514853581269831,0.606655339924595,0.708245120390422
"ENSG00000049768",1.22571016555145,0.323395336010239,1.63308193478104,0.198027624409181,0.843023450542452,0.894040412613849
"ENSG00000049769",109.025792748701,0.239185027945215,0.173926541076074,1.37520717922284,0.169067223209621,0.251332735088098
"ENSG00000273820",64.4500010202197,0.381905530571837,0.221422600969581,1.72478116009623,0.0845669182270123,0.137202470368748
"ENSG00000171365",414.880027839543,1.14607915586516,0.101363401255451,11.3066367315049,1.21664184816148e-29,1.19618862963335e-28
"ENSG00000147082",1.41898478566203,0.0434026053014565,1.50162996733394,0.0289036621841767,0.976941424842906,0.983884291330788
"ENSG00000158352",53.2224700600599,-1.55890080004462,0.267604993535956,-5.82538008520069,5.69827626787534e-09,2.18473453787583e-08
"ENSG00000122824",15.4727133685937,-0.657145182091948,0.466972647070657,-1.40724555541797,0.159354587457904,0.238967023804903
"ENSG00000196368",232.553216477835,0.0339054706264974,0.125391758792025,0.270396323914182,0.786855367901584,0.852007524218173
"ENSG00000189369",367.580044425073,0.525943063851581,0.101230476396411,5.19550122230018,2.04168994620024e-07,6.94608181604319e-07
"ENSG00000179222",11581.418148641,0.0136118612760487,0.0386675315842802,0.352023020822525,0.724820997986204,0.805065330342955
"ENSG00000187243",24.6440178654587,0.199391215978812,0.365472887413743,0.54557047279156,0.585361225745478,0.689943517677291
"ENSG00000154545",20.8301704767079,0.461393421509701,0.411464947162907,1.12134320235795,0.262141802628754,0.363202526747318
"ENSG00000179304",2.51903759041682,0.57295558125777,1.11815860154122,0.512409939402185,0.608364136160163,0.709634613732751
"ENSG00000268350",8.93521227152946,-0.12376524321308,0.589854464277605,-0.209823355943665,0.833805543407962,0.887714086451387
"ENSG00000184194",130.706811584621,1.00950656086038,0.171411921513386,5.88936027288831,3.87693438255523e-09,1.50403419136875e-08
"ENSG00000184205",498.500842579712,0.00907099465965095,0.0866659272965146,0.104666215923772,0.91664067046167,0.944149087135517
"ENSG00000126012",3043.91948733405,0.213706490156878,0.0456280257300793,4.68366725795012,2.81787312845192e-06,8.64304144997386e-06
"ENSG00000124313",344.298307806107,-0.0102677264868469,0.10065673979342,-0.102007342060945,0.918750847364758,0.945833332527368
"ENSG00000072501",1790.10283733021,-0.646639657229805,0.054512219321199,-11.8622882223828,1.85826229706593e-32,2.00197878173667e-31
"ENSG00000158423",1.84403928699737,-1.07895689423876,1.3418932097521,-0.804055707561173,0.421364803086012,0.536832163544402
"ENSG00000072506",664.128108680809,-0.392666062216355,0.0775758885458714,-5.06170241265323,4.15529263566339e-07,1.37960583159286e-06
"ENSG00000086758",6890.15476314387,-0.0707657056276425,0.0513775352622927,-1.37736668889173,0.168398906332212,0.250541397286912
"ENSG00000172943",437.314881585298,0.0630222642059916,0.0945677413879127,0.666424546902068,0.505139776929253,0.616542445746032
"ENSG00000184083",136.747671046851,-0.641409374587368,0.164443481298368,-3.90048525805402,9.60000720288336e-05,0.000249532462356428
"ENSG00000196632",32.3048058904,-0.231181142411179,0.321340381976506,-0.71942760816187,0.471877491267609,0.585792660571262
"ENSG00000158526",524.083689285166,0.0404080502560798,0.0844529660221921,0.478468100758729,0.632317073205817,0.72940008066537
"ENSG00000102302",635.534258266496,-0.0254022335699118,0.0776962667616343,-0.326942781534713,0.743711162596623,0.819622755877442
"ENSG00000130119",338.375815423582,-0.248400797892741,0.106813577614686,-2.32555451694363,0.0200423283770392,0.0373053593863102
"ENSG00000102316",4974.17251685004,0.00596513129467749,0.0421973777094162,0.141362606362774,0.887583493372134,0.923487859182387
"ENSG00000067445",633.347929027847,-0.0258438025835182,0.0782632228328376,-0.330216436891668,0.741236427951989,0.817550281804206
"ENSG00000158571",0.795996933916045,1.65816531767008,2.09096097285735,0.7930159095242,0.427768553593206,0.543206353856339
"ENSG00000169188",243.889897312029,-0.165748366321968,0.117672880609846,-1.40855195745161,0.158967693222812,0.238512395735688
"ENSG00000158578",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA
"ENSG00000238269",0.177436594104331,0.785955538541567,4.05983006390923,0.193593211087453,0.846494414395661,NA
"ENSG00000182518",61.7585636620302,-0.155033607566364,0.230128061619851,-0.673684063017333,0.500512196123417,0.6121617216985
"ENSG00000256045",2.7413835602982,0.717072137449573,1.06250259456835,0.674889775437103,0.499745797001792,0.611478086858647
"ENSG00000187601",444.782929436534,0.596521795501868,0.0933265405228588,6.39177014555425,1.63976266219542e-10,7.0008175305435e-10
"ENSG00000247746",20.2955809623698,-0.263496473650531,0.425353616525087,-0.619476274360042,0.535602647069958,0.646019462518786
"ENSG00000083750",200.472120616443,1.07456428871039,0.135739958058201,7.91634463486168,2.4459504222817e-15,1.36858076399346e-14
"ENSG00000102349",3.71030707911155,0.406775401655098,0.956311271735326,0.425358786074917,0.670575145471464,0.761984309480218
"ENSG00000188021",1483.86951304945,0.651173119909238,0.0564202744087129,11.541473818296,8.15164186089742e-31,8.30261905638605e-30
"ENSG00000204271",39.1133896431064,0.179577948521086,0.28374583615114,0.632883114539987,0.526809975242735,0.637605766209036
"ENSG00000186787",24.0561944835779,0.443197191271694,0.359834803794668,1.23166849509253,0.218072943075146,0.312247064513893
"ENSG00000147059",1.69579380707021,0.715164547625782,1.36601855372802,0.523539409969227,0.600598933268486,0.703068076132721
"ENSG00000165591",0.742050156245348,0.53297361464368,2.133149146664,0.249852953543914,0.802701067076481,0.863353370869852
"ENSG00000198455",286.927177991814,-0.0396191946643779,0.109189970622922,-0.362846463263548,0.716719581099853,0.798896777057149
"ENSG00000198205",60.3181556348736,-0.13824975435679,0.22884373343268,-0.604122963224856,0.545761893559161,0.654576724224847
"ENSG00000186767",90.9416488229228,-0.142471834748039,0.194079142706739,-0.734091426626504,0.462893018378895,0.576679400242448
"ENSG00000131089",203.007163928859,-0.0143339020401387,0.128347156356055,-0.111680713831899,0.911076571784054,0.940231532452447
"ENSG00000184675",123.025021783189,-0.0217477846505256,0.169581933866863,-0.128243523084243,0.897956257968474,0.930143332157673
"ENSG00000126970",178.625376234669,0.688142558541638,0.139675991036086,4.92670611060031,8.36273918943505e-07,2.70581888416891e-06
"ENSG00000102053",15.6337159262455,-0.814570764100948,0.458955167470487,-1.77483733016979,0.0759247505421277,0.124607903506668
"ENSG00000001497",453.108931714444,-0.164659334347569,0.09364400864948,-1.75835418327623,0.0786872637029273,0.12866891073491
"ENSG00000147065",17820.4971549208,-1.0301253064275,0.0365228229247331,-28.2049749700456,5.08117177181496e-175,6.45571634250076e-173
"ENSG00000089472",964.821734208674,1.02456485584005,0.0673106763764905,15.2214315914658,2.54891750765675e-52,4.58680662122652e-51
"ENSG00000131080",733.045032482773,0.921584511485699,0.0827182884869697,11.1412425032328,7.90092808343776e-29,7.58098164672563e-28
"ENSG00000169083",139.605257432453,-0.287123043750345,0.152828851623532,-1.87872277191236,0.0602823567827646,0.101373958724827
"ENSG00000079482",211.926846510249,-0.0270994618070106,0.130453400365319,-0.207732889530834,0.835437535687823,0.888809528691773
"ENSG00000181704",775.290879328334,0.0257507359489824,0.0709263724039134,0.363062921113974,0.716557882123892,0.798837372673367
"ENSG00000130052",41.4878523991622,-2.50136973086177,0.325359871433017,-7.68800934130173,1.49441901565984e-14,8.05586958770839e-14
"ENSG00000090776",744.438394519762,0.459043401310337,0.075390131567339,6.088905693185,1.1368505756954e-09,4.5765921290901e-09
"ENSG00000181191",388.254876549201,-0.271609791531449,0.0967028414233561,-2.80870538583625,0.00497411430077066,0.01033241671103
"ENSG00000130054",0.532309782312992,2.41368183339403,2.67377454535813,0.902724516389895,0.36667212141624,0.479674571758614
"ENSG00000158813",1.92520226676431,0.266215103343218,1.25411290575171,0.212273633515995,0.831893564108861,0.886240792318288
"ENSG00000147160",0.289846774688575,-1.81815789502831,3.34874236511017,-0.542937526031058,0.587172817527441,NA
"ENSG00000089289",655.407799225651,0.147491684618401,0.0790297139128735,1.86628139361613,0.0620020065785691,0.103921934829404
"ENSG00000186912",0.280742050920118,-0.175814047476726,3.18170420608947,-0.055257822880026,0.955933063263127,NA
"ENSG00000120500",1.73120525576525,-0.452059085402625,1.34272514648403,-0.33667283776308,0.736363541498704,0.814387353640094
"ENSG00000147127",3.73218769046028,-0.496314482424232,0.905722257792924,-0.54797646646518,0.583708062034149,0.688545655375324
"ENSG00000120509",502.862536583646,-0.527507784263361,0.0855623078014651,-6.16518882926073,7.03990797523142e-10,2.87966038687096e-09
"ENSG00000090889",306.183799947627,-3.24452209879661,0.148378652115598,-21.8665020374284,5.41534371584384e-106,2.59127713260086e-104
"ENSG00000130055",3.34374331812443,-0.664605575129408,1.08048857808284,-0.615097270448384,0.53849048457598,0.648600258391697
"ENSG00000082458",265.24435078038,-0.232298660830612,0.112319500358891,-2.06819528299498,0.0386216636467894,0.0677706963717564
"ENSG00000165349",0.289846774688575,-1.81815789502831,3.34874236511017,-0.542937526031058,0.587172817527441,NA
"ENSG00000147164",1073.51853125555,0.0936210466139314,0.063467909577242,1.47509264504753,0.140187637557425,0.213946919573505
"ENSG00000184481",147.202660479767,1.02078098170903,0.152122887435179,6.71023932637354,1.94305463910081e-11,8.85763664431417e-11
"ENSG00000184634",945.237644738727,0.280559844252269,0.0656623271262955,4.2727673009919,1.93061904164506e-05,5.41558116402072e-05
"ENSG00000196338",6.72958166948358,0.813511144880179,0.689142835587092,1.1804681161448,0.237814084255504,0.335718771432722
"ENSG00000147130",580.91544489319,-0.660764259047012,0.0837791815241469,-7.88697438941398,3.09600914445737e-15,1.72510331837477e-14
"ENSG00000147140",6569.38326219286,0.275966858824151,0.0399477242113745,6.90819976036518,4.90842497970542e-12,2.31045568032253e-11
"ENSG00000147166",4.62206502198582,-2.33297492193361,0.973242141374073,-2.39711662982431,0.0165246629853484,0.0312873179699466
"ENSG00000147133",528.182690979989,-0.0449773446623217,0.0846741878371101,-0.531181293983543,0.595293154332112,0.698688421481777
"ENSG00000147162",1788.12559966607,0.18035837951974,0.0630892197006352,2.85878285348208,0.0042526978407704,0.00892315785553447
"ENSG00000147174",14.5603369556034,1.13213238724619,0.503813879997866,2.24712425003254,0.0246320875297113,0.0450350708364825
"ENSG00000204131",31.0493388305082,-1.93974475894238,0.361605240745059,-5.36426063667023,8.12814667415321e-08,2.84745960740837e-07
"ENSG00000242732",155.87123311912,-0.000358362470818575,0.163559620211372,-0.00219102043863549,0.99825182001832,0.998995455363585
"ENSG00000102309",292.780145406499,0.140326595561675,0.109666564502545,1.27957501174771,0.200694642749579,0.291604979086213
"ENSG00000186871",93.40046139122,-3.01092162000326,0.244990199998204,-12.2899675988073,1.0254712637227e-34,1.19568002252731e-33
"ENSG00000198034",10704.9351412331,0.0210042969876944,0.0373706999586588,0.562052544130303,0.574080219919369,0.680894437564112
"ENSG00000125931",1.4339027879504,-1.12888828220545,1.55821262967233,-0.724476403738837,0.468773308429482,0.582724444975853
"ENSG00000147099",202.714404350208,-0.153951684788593,0.126403121680519,-1.21794211046229,0.223245972219707,0.318324220063277
"ENSG00000067177",172.043636892944,-0.759018209777749,0.139590982741664,-5.43744441703974,5.40502036158389e-08,1.92135046042025e-07
"ENSG00000186462",3.41425382258951,0.0771085964089574,1.00359191609154,0.0768326200845208,0.938756700354622,0.957997247599115
"ENSG00000204116",281.018774296784,0.140846662886008,0.112080047612222,1.25666134059216,0.20887629258841,0.301569239828369
"ENSG00000147100",1992.83449849884,0.340999995290378,0.0516771954248786,6.59865521893652,4.14903942784334e-11,1.84293378805169e-10
"ENSG00000131263",1292.27509509431,0.121129308245352,0.0632916582593286,1.91382737594015,0.055642216324723,0.0944132763713163
"ENSG00000050030",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA
"ENSG00000131269",180.982303986328,0.327569156295181,0.13658184153362,2.39833606442148,0.0164697469324045,0.0311913557298608
"ENSG00000094841",213.771526820034,0.667727916562204,0.126693202703562,5.27043205407446,1.36103002512254e-07,4.68884069898457e-07
"ENSG00000102383",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669945,0.953004257849314,NA
"ENSG00000102390",322.099994629768,0.106456237878492,0.105333148385475,1.01066226074347,0.312178105581064,0.419865022819285
"ENSG00000198934",52.3291199427262,-0.490292619119897,0.249859680342443,-1.96227185774003,0.0497308418256795,0.0853339325680363
"ENSG00000085224",2387.67401984418,0.403085299569659,0.0529852380300351,7.60750191102599,2.79444390456244e-14,1.48573283785863e-13
"ENSG00000102158",1699.91430006022,-0.416351085982661,0.057545166976453,-7.2352051068516,4.64826103482482e-13,2.31127095584508e-12
"ENSG00000131174",669.935431034694,0.029308707451651,0.0755257293998492,0.388062554106356,0.697969742194047,0.78356779863314
"ENSG00000165240",1075.23650657054,0.506901498708013,0.068132312718939,7.43995731950412,1.00717835680655e-13,5.18651104913169e-13
"ENSG00000226784",2.60378592682318,-0.936501488726121,1.10575289656363,-0.846935596222723,0.397031020242826,0.511489788141501
"ENSG00000102144",5611.42013253563,-0.641436755779263,0.0419260695816327,-15.2992341562174,7.7361591407626e-53,1.4110830868386e-51
"ENSG00000187325",336.545862876168,-0.8154829130841,0.101983313070955,-7.99623868383966,1.28277599577068e-15,7.26577733499933e-15
"ENSG00000179300",4.49828930855356,-3.74422113823437,1.2351670413093,-3.03134799829618,0.00243464468707654,0.00530246688312902
"ENSG00000147145",0.343793552359272,-0.175813377778436,2.97386105837036,-0.0591195668955629,0.952856873769878,NA
"ENSG00000078596",0.177436594104331,0.785955538541567,4.05983006390923,0.193593211087453,0.846494414395661,NA
"ENSG00000165288",387.08798775825,0.0688664972318284,0.107022882050904,0.643474516029879,0.519916245479461,0.630868238586885
"ENSG00000198157",48.3106402564923,0.244469763082879,0.253086147737495,0.96595473623648,0.334066831022726,0.444798713127919
"ENSG00000131171",1709.47127633505,0.20929388816413,0.0562472977992153,3.72095898564303,0.000198467673041123,0.000498283659964444
"ENSG00000072133",310.316957434547,0.911039696114892,0.112672847850275,8.08570754620068,6.18043313084655e-16,3.5608766021273e-15
"ENSG00000165259",93.3119487019641,0.0623454860693958,0.19472641859991,0.320169633466595,0.748839741519896,0.823059147626238
"ENSG00000155008",336.351455027467,-0.581384666121122,0.107147649907607,-5.4260141647759,5.76263878307698e-08,2.04403779506591e-07
"ENSG00000147180",67.4752448506168,0.45470423407338,0.22123920413969,2.05526066612625,0.0398538343123804,0.0697666955809316
"ENSG00000188419",582.67350875039,-0.141632002626536,0.0842821992975351,-1.68044977239552,0.0928698390253841,0.148741109275822
"ENSG00000126733",65.1815628941926,0.240726582943253,0.220859595375359,1.08995301985467,0.275733839420002,0.37887053191982
"ENSG00000102271",27.7551434858917,-2.75820128720384,0.414910183249124,-6.64770689792335,2.97694363710511e-11,1.33640558402848e-10
"ENSG00000174740",23.3528610739605,0.0127249587766696,0.365217481657656,0.0348421404115524,0.97220561782706,0.980463614322568
"ENSG00000102290",0.340502107110726,-0.175813406895525,2.98319878060998,-0.0589345262669945,0.953004257849314,NA
"ENSG00000186310",136.983731082643,-0.214001186162554,0.153535262816682,-1.39382433869975,0.163370656550876,0.244021154985995
"ENSG00000179083",0.438934409910589,0.661029337245471,2.57304085604521,0.256905884604367,0.797251427757742,NA
"ENSG00000147202",477.460136756607,-0.300221905906953,0.0874465819706868,-3.43320343850136,0.000596494348442347,0.00140860979127436
"ENSG00000204086",1.72736688932627,1.19419512808451,1.38898503474842,0.859760975251117,0.389920815210208,0.50409236619018
"ENSG00000165194",10.291624711491,4.83508113394455,1.12095374483219,4.31336364790716,1.6078932049595e-05,4.55014017947255e-05
"ENSG00000000003",751.038258129933,1.14297467895843,0.0766605183565286,14.9095610551803,2.85624023415989e-50,4.9523845377704e-49
"ENSG00000102359",1060.31174832342,0.576852575506675,0.0663414890076409,8.69520090874409,3.46216629890418e-18,2.20793625760492e-17
"ENSG00000102362",182.935170694262,0.0354364119307303,0.13462058178411,0.263231754469456,0.792371957059258,0.855466845149758
"ENSG00000101811",269.879429378612,-0.260324090056992,0.114063121083356,-2.28228096499963,0.0224727576188684,0.0413797478494357
"ENSG00000007952",5.11401733371214,0.242744249482618,0.777332133495016,0.312278676028995,0.75482874437521,0.827974548571141
"ENSG00000182489",25.8137008067768,2.06302628441159,0.4063697360498,5.07672225905811,3.84001551545609e-07,1.27983149404776e-06
"ENSG00000174225",2.67398403459978,-0.0688752579809112,1.10169188832106,-0.0625177136285123,0.950150556096026,0.9662792503273
"ENSG00000188917",233.857434076924,-0.316214313043014,0.125430832057384,-2.52102539587991,0.0117013406626329,0.0228265200113677
"ENSG00000126950",589.660679057017,1.36128337627874,0.0939023664763724,14.4967952071928,1.26939669859904e-47,2.06039301144853e-46
"ENSG00000102384",125.278869218988,-2.26344965593297,0.187428128624181,-12.0763605364246,1.4081570542766e-33,1.57700749741099e-32
"ENSG00000102385",380.565036350311,0.101068401930533,0.0960987902731321,1.05171357145367,0.292930982523598,0.398083616453
"ENSG00000102387",7.61240313099569,0.14900783914914,0.642742812889671,0.231831202404619,0.816669121165917,0.874047871232741
"ENSG00000126953",117.052010507708,-0.212866523956397,0.165688275723008,-1.28474101759777,0.198882799670017,0.289494785336959
"ENSG00000010671",0.318128411696085,-0.175813619518303,3.05051961853648,-0.0576339907634002,0.9540401739485,NA
"ENSG00000241343",43.2655330481338,-0.280869204272594,0.278477194915656,-1.0085896059017,0.313171494238786,0.420972292590654
"ENSG00000102393",675.057910847723,1.34726031062699,0.0813754955396732,16.5560934737431,1.44688647312591e-61,3.19703340943474e-60
"ENSG00000126945",1281.02565306145,0.360925466869914,0.0597874923889149,6.03680556665783,1.57194937692082e-09,6.27332518739753e-09
"ENSG00000196440",349.99367462372,0.0631128802091845,0.0987655359916157,0.639017239926104,0.522811716682804,0.633745775782672
"ENSG00000126947",767.130721459077,1.19400616667299,0.0738168484577335,16.175252555745,7.53879869877992e-59,1.5963622876813e-57
"ENSG00000198960",194.333950627107,-0.62113904245647,0.132694061732982,-4.6809859789082,2.85498467420545e-06,8.7532274034616e-06
"ENSG00000102401",1701.96982547015,0.114007290345113,0.0572837731543524,1.990219639302,0.0465667458041024,0.0803536704906757
"ENSG00000184867",1086.18134054922,-0.523867469784282,0.0703683781220505,-7.44464322988459,9.72067579079039e-14,5.01446691650923e-13
"ENSG00000166432",0.680131411592271,-2.98985042995717,2.15739139520397,-1.38586370401023,0.165788525704099,0.247181718950633
"ENSG00000184905",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA
"ENSG00000204071",1.11090122223839,-0.427041689201365,1.72435803349818,-0.247652564551824,0.804403236637662,0.864460988489013
"ENSG00000158164",39.0396676208813,-0.937242911966707,0.288480273469431,-3.2488977519845,0.00115853113371629,0.00263697789169278
"ENSG00000125962",110.774367525102,-0.061571786724399,0.179403972787749,-0.343201913355865,0.731446565353627,0.810226191670933
"ENSG00000198932",62.9594683764949,-0.274983687237563,0.221867149556417,-1.23940695045365,0.215194828751647,0.309056849166028
"ENSG00000158301",275.784696884518,-0.594457471455323,0.111434046343824,-5.33461263374712,9.57487391719011e-08,3.33682884349841e-07
"ENSG00000198908",119.346834237324,0.18229788294632,0.168325154046525,1.08301034375369,0.278803831840855,0.382304696098858
"ENSG00000102128",0.584892584831822,2.60488466952662,2.39371327713149,1.08821916743855,0.276498364975769,0.379679907785322
"ENSG00000133169",4.34488422452721,1.64980010101636,0.911646675829956,1.80969244418557,0.0703434949040101,0.116434491382231
"ENSG00000102409",64.3156571312776,-0.127298619006169,0.222279419638015,-0.572696380139362,0.566850288847925,0.673639967196441
"ENSG00000180964",551.523062865985,-1.19251876841659,0.0857083356692396,-13.9136848137932,5.2313367763349e-44,7.82735445782983e-43
"ENSG00000204065",0.177436594104331,0.785955538541567,4.05983006390923,0.193593211087453,0.846494414395661,NA
"ENSG00000133134",1.86374595884281,3.10156013975603,1.62615931007846,1.90729169063171,0.0564828256255945,0.0956612139818446
"ENSG00000182916",160.363212949565,0.515814852036153,0.149468577166541,3.45099191960208,0.000558530291228343,0.00132447617572378
"ENSG00000185222",2498.69838580988,0.730767395574288,0.0511465502707041,14.287716213636,2.61030070035523e-46,4.10134453324471e-45
"ENSG00000166681",3347.95438665202,0.409744914416578,0.044546585346173,9.19812172431257,3.64260998182831e-20,2.53828774998514e-19
"ENSG00000172476",14.6825343495742,0.623133246153501,0.466476335605219,1.33583034891798,0.181604730853254,0.267756154793443
"ENSG00000133142",936.19780189891,0.227798230693862,0.070617385653183,3.22580946018913,0.00125616954156156,0.00284821949285143
"ENSG00000196507",385.881738930119,-0.354228240316646,0.09819485737729,-3.60740113869313,0.000309279319723169,0.00075943995569478
"ENSG00000172465",154.019994888918,0.236000627461971,0.153315187172745,1.53931669663007,0.123726999738718,0.191542911990465
"ENSG00000123562",4813.32586551667,-0.214721845461277,0.0436157606904947,-4.92303337284387,8.52129136909621e-07,2.75409632012587e-06
"ENSG00000188828",0.182309748120255,-1.1375983718191,4.01614646336848,-0.283256196504586,0.776980452864612,NA
"ENSG00000123560",2.55138690068588,-0.878531760181367,1.10832026837722,-0.792669578683874,0.427970358887147,0.543322176697284
"ENSG00000123570",24.6126258422777,0.0701547685585243,0.381036366116642,0.184115677129486,0.85392270814607,0.90118960778065
"ENSG00000158427",8.3392413735618,1.17651843914643,0.637866601009341,1.84445844520585,0.0651163564999149,0.108500267054352
"ENSG00000269226",4.48524824913699,-0.757382740315793,0.861519757964541,-0.879124051786362,0.379334018054523,0.493261404454523
"ENSG00000269743",43.6882069116308,0.349818637101554,0.273723702998166,1.27799906719769,0.201249755170101,0.292218610019404
"ENSG00000166707",21.8509998979801,0.705589565359615,0.383517999093133,1.83978214067672,0.0658002284466735,0.109577826762381
"ENSG00000123575",678.893957278361,0.243954396133242,0.0753378783222616,3.23813732966722,0.00120312880482069,0.00273510910465021
"ENSG00000123576",0.207974888783441,-1.13759906922418,3.81294567170242,-0.298351764533865,0.765434699784072,NA
"ENSG00000123572",236.272731250418,-1.52139515142029,0.124494333301517,-12.2205976053189,2.41304297821345e-34,2.77405830053899e-33
"ENSG00000157502",5.20785352735762,5.75582233179108,1.35773408177681,4.23928544554077,2.24232388875301e-05,6.24477881187487e-05
"ENSG00000147231",20.313883927406,-0.529997661909233,0.396118271662031,-1.33797832572952,0.180903502312233,0.266882464171941
"ENSG00000133135",277.346548931083,-0.228975934526503,0.114887671980495,-1.99304181710094,0.0462568682328251,0.0798750701834067
"ENSG00000133138",561.399103481021,-0.328403397215643,0.0911042352405949,-3.6046995658146,0.00031251423311765,0.00076661697198534
"ENSG00000133131",768.729361193512,-0.959443952109644,0.0832903958314411,-11.5192627256967,1.05509911963545e-30,1.07315740684523e-29
"ENSG00000147223",0.177436594104331,0.785955538541567,4.05983006390923,0.193593211087453,0.846494414395661,NA
"ENSG00000165376",2.04653339473547,-1.14269307269192,1.2492324015192,-0.914716165945008,0.360340655375481,0.473029355920891
"ENSG00000089682",177.533843968008,0.331346060521259,0.13620215800112,2.43275191365568,0.0149845638671694,0.0286510770983839
"ENSG00000198088",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA
"ENSG00000147234",5.2525151828939,-3.98041977052695,1.20816098549897,-3.29461041889467,0.000985582147312581,0.00226819326781587
"ENSG00000147224",1305.19656293962,-1.1521002679888,0.074465607326881,-15.4715755279002,5.39698048129835e-54,1.01068231681544e-52
"ENSG00000157514",274.65576175747,0.922744808604754,0.116161055172879,7.94366758490151,1.96289191400354e-15,1.10416416139634e-14
"ENSG00000080561",31.7970158562491,0.258951420995284,0.324787499836618,0.797294911674704,0.42527977480587,0.540698181598423
"ENSG00000101842",1.98787735953984,1.48471332013809,1.36837961559216,1.0850156661356,0.277914716743884,0.381262877722365
"ENSG00000101843",498.014394960668,-0.618267306545999,0.0901820439092275,-6.85576950516129,7.09296635071534e-12,3.31020069907671e-11
"ENSG00000101844",300.446198942524,0.534524468083391,0.109884185064747,4.86443492999865,1.14784260804973e-06,3.66166760983484e-06
"ENSG00000197565",563.648360733133,3.41302170307903,0.124605048110961,27.3907177503733,3.53780645399028e-165,3.98016729151975e-163
"ENSG00000188153",2944.12640623352,2.26608046261254,0.0552681287921851,41.0015774395634,0,0
"ENSG00000133124",0.61637100401492,1.30786056490308,2.18448558905038,0.598704139527706,0.549370196269218,0.657299720134416
"ENSG00000101890",0.13581866357583,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA
"ENSG00000101888",72.8143778234616,0.106367594722679,0.215336836392178,0.49395912239074,0.621335048914029,0.720304880901043
"ENSG00000176076",3.07811462284475,1.01327431518894,1.06282773410583,0.953375869553705,0.340399663075689,0.451506770999529
"ENSG00000068366",5258.13251306962,1.22911573957015,0.105471834491229,11.6534973104347,2.20231203822614e-31,2.28093287557111e-30
"ENSG00000157600",859.947435465029,1.69863983767538,0.0863566948478779,19.6700422667591,3.89455876297995e-86,1.37315806336838e-84
"ENSG00000101935",730.865989217418,1.3079272064622,0.075180724105358,17.3971083948231,8.67741371316424e-68,2.15662265269165e-66
"ENSG00000243978",15.7781762880285,-0.647041523659713,0.447401775274651,-1.44622028659253,0.148115425455451,0.224449113531955
"ENSG00000101938",16.4147468232958,-0.616185106008346,0.454627290614436,-1.35536321450383,0.17530186362336,0.259553834245637
"ENSG00000077264",21.154380535674,-1.63800095871832,0.410371124590236,-3.99151124571423,6.56535744740276e-05,0.000173904094284367
"ENSG00000101901",293.835385540963,-0.21799589356195,0.10771575226606,-2.0238070010735,0.0429900135925086,0.0747156833466663
"ENSG00000072315",17.5333411674997,-2.58329034643749,0.509620789004905,-5.06904428188982,3.99818210424487e-07,1.33014013210747e-06
"ENSG00000187823",0.936756073382606,-1.12578455221219,1.89178818455322,-0.595090169927276,0.55178319912685,0.659485328575261
"ENSG00000182508",3.66561021550714,-1.610356149294,0.987875705823827,-1.63012020621669,0.103076093925777,0.163470942890144
"ENSG00000126016",228.890581163086,-1.41210266648593,0.12757205161705,-11.0690597868946,1.77250480257516e-28,1.67778906746004e-27
"ENSG00000123496",26.1527878945605,1.53272112274106,0.419812517400117,3.65096575069543,0.000261256080902133,0.000646364297521511
"ENSG00000130224",376.084053414006,0.289451697302516,0.0983900777362132,2.94187893700567,0.00326227435873588,0.00697814216241645
"ENSG00000102024",3591.26703399212,-1.7035465919333,0.0509601087578361,-33.4290219047334,5.19390786050613e-245,1.41755211200258e-242
